NG-Space Heating,EL-Space Heating,NG-DHW Heating,EL-Space Cooling,EL-Lighting,EL-Electric Equipment,EPD,HDD_EL,HDD_NG,CDD
5734.788338924384,0.0,1547.3546666518532,0.0,1223.8680960000002,535.0649327291909,0.0095889772890536,844.1505189728084,1194.9331048118038,0.0
4467.160381940189,0.0,1547.3546666518532,0.0,1105.4292480000001,483.2844553683015,0.0095889772890536,613.9670523084147,930.8029362920234,0.0
4441.715228448487,0.0,1547.3546666518532,0.0,1223.8680960000002,535.0649327291909,0.0095889772890536,574.7184535969785,925.5010394359739,0.0
2636.223852828179,0.0,1547.3546666518532,88.91789564110861,1184.38848,517.8047736088945,0.0095889772890536,252.69074439023825,549.2985908578006,46.42390623743912
1093.03805684975,0.0,1547.3546666518532,276.9362059011895,1223.8680960000002,535.0649327291909,0.0095889772890536,20.289838025892756,227.75162425504718,144.58799731833898
538.2040466726977,0.0,1547.3546666518532,527.1356410993039,1184.38848,517.8047736088945,0.0095889772890536,0.8144657756039351,112.14325525281836,275.2167648633901
51.82543593736524,0.0,1547.3546666518532,1114.4911736951256,1223.8680960000002,535.0649327291909,0.0095889772890536,0.0,10.798642497846096,581.8742490140077
12.200904130776463,0.0,1547.3546666518532,1095.3763396894922,1223.8680960000002,535.0649327291909,0.0095889772890536,0.0,2.5422497558531276,571.8944214975827
269.37974499761117,0.0,1547.3546666518532,711.5122777890613,1184.38848,517.8047736088945,0.0095889772890536,0.0,56.12949529080287,371.4795433777125
2038.4416424516933,0.0,1547.3546666518532,218.4574751925015,1223.8680960000002,535.0649327291909,0.0095889772890536,180.90660654226443,424.7412906697325,114.05633559006176
3143.5496614159733,0.0,1547.3546666518532,28.82789820844827,1184.38848,517.8047736088945,0.0095889772890536,330.5918667590725,655.0078808576254,15.051004455313674
3932.114867756937,0.0,1547.3546666518532,0.0,1184.38848,517.8047736088945,0.0095889772890536,479.85079227343283,819.3178108272995,0.0
