NG-Space Heating,EL-Space Heating,NG-DHW Heating,EL-Space Cooling,EL-Lighting,EL-Electric Equipment,EPD,HDD_EL,HDD_NG,CDD
4868.353064340017,0.0,1547.3546666518532,0.0,1223.8680960000002,535.0649327291909,0.0095889772890536,844.1505189728084,1194.9331048118038,0.0
3792.24352304445,0.0,1547.3546666518532,0.0,1105.4292480000001,483.2844553683015,0.0095889772890536,613.9670523084147,930.8029362920234,0.0
3770.642727399886,0.0,1547.3546666518532,0.0,1223.8680960000002,535.0649327291909,0.0095889772890536,574.7184535969785,925.5010394359739,0.0
2237.9323723409575,0.0,1547.3546666518532,230.7681833680095,1184.38848,517.8047736088945,0.0095889772890536,252.69074439023825,549.2985908578006,46.42390623743912
927.8973972564779,0.0,1547.3546666518532,718.7311922292107,1223.8680960000002,535.0649327291909,0.0095889772890536,20.289838025892756,227.75162425504718,144.58799731833898
456.8899783231865,0.0,1547.3546666518532,1368.0725731072955,1184.38848,517.8047736088945,0.0095889772890536,0.8144657756039351,112.14325525281836,275.2167648633901
43.99543713652586,0.0,1547.3546666518532,2892.4335385913128,1223.8680960000002,535.0649327291909,0.0095889772890536,0.0,10.798642497846096,581.8742490140077
10.357541639265643,0.0,1547.3546666518532,2842.8249025900154,1223.8680960000002,535.0649327291909,0.0095889772890536,0.0,2.5422497558531276,571.8944214975827
228.68075149853306,0.0,1547.3546666518532,1846.5843642109955,1184.38848,517.8047736088945,0.0095889772890536,0.0,56.12949529080287,371.4795433777125
1730.4655429304496,0.0,1547.3546666518532,566.9616260017356,1223.8680960000002,535.0649327291909,0.0095889772890536,180.90660654226443,424.7412906697325,114.05633559006176
2668.6093230652464,0.0,1547.3546666518532,74.81690442532116,1184.38848,517.8047736088945,0.0095889772890536,330.5918667590725,655.0078808576254,15.051004455313674
3338.034873205427,0.0,1547.3546666518532,0.0,1184.38848,517.8047736088945,0.0095889772890536,479.85079227343283,819.3178108272995,0.0
